_id,PID,CM_ID,GIS_ID,ST_NUM,ST_NAME,UNIT_NUM,CITY,ZIP_CODE,BLDG_SEQ,NUM_BLDGS,LUC,LU,LU_DESC,BLDG_TYPE,OWN_OCC,OWNER,MAIL_ADDRESSEE,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE,MAIL_ZIP_CODE,RES_FLOOR,CD_FLOOR,RES_UNITS,COM_UNITS,RC_UNITS,LAND_SF,GROSS_AREA,LIVING_AREA,LAND_VALUE,BLDG_VALUE,SFYI_VALUE,TOTAL_VALUE,GROSS_TAX,YR_BUILT,YR_REMODEL,STRUCTURE_CLASS,ROOF_STRUCTURE,ROOF_COVER,INT_WALL,EXT_FNISHED,INT_COND,EXT_COND,OVERALL_COND,BED_RMS,FULL_BTH,HLF_BTH,KITCHENS,TT_RMS,BDRM_COND,BTHRM_STYLE1,BTHRM_STYLE2,BTHRM_STYLE3,KITCHEN_TYPE,KITCHEN_STYLE1,KITCHEN_STYLE2,KITCHEN_STYLE3,HEAT_TYPE,HEAT_SYSTEM,AC_TYPE,FIREPLACES,ORIENTATION,NUM_PARKING,PROP_VIEW,CORNER_UNIT,Lat,Long
173033,2102464298,2102464000,2102464000,2000,COMMONWEALTH AV,1509,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,15,,,,"1,053",1053,1053,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,Y - Yes,42.3361277,-71.16926
173034,2102464300,2102464000,2102464000,2000,COMMONWEALTH AV,1510,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,15,,,,706,706,706,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173035,2102464302,2102464000,2102464000,2000,COMMONWEALTH AV,1511,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,15,,,,980,980,980,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,N - No,42.3361277,-71.16926
173036,2102464304,2102464000,2102464000,2000,COMMONWEALTH AV,1512,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,15,,,,984,984,984,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173037,2102464306,2102464000,2102464000,2000,COMMONWEALTH AV,1601,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,"1,057",1057,1057,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173038,2102464308,2102464000,2102464000,2000,COMMONWEALTH AV,1602,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,708,708,708,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,M - Middle,1,G - Good,N - No,42.3361277,-71.16926
173039,2102464310,2102464000,2102464000,2000,COMMONWEALTH AV,1603,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,719,719,719,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,M - Middle,1,G - Good,N - No,42.3361277,-71.16926
173040,2102464312,2102464000,2102464000,2000,COMMONWEALTH AV,1604,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,"1,019",1019,1019,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,A - Rear Above,1,G - Good,Y - Yes,42.3361277,-71.16926
173041,2102464314,2102464000,2102464000,2000,COMMONWEALTH AV,1605,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,"1,013",1013,1013,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,Y - Yes,42.3361277,-71.16926
173042,2102464316,2102464000,2102464000,2000,COMMONWEALTH AV,1606,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,701,701,701,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173043,2102464318,2102464000,2102464000,2000,COMMONWEALTH AV,1607,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,829,829,829,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173044,2102464320,2102464000,2102464000,2000,COMMONWEALTH AV,1608,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,706,706,706,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173045,2102464322,2102464000,2102464000,2000,COMMONWEALTH AV,1609,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,"1,053",1053,1053,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,Y - Yes,42.3361277,-71.16926
173046,2102464324,2102464000,2102464000,2000,COMMONWEALTH AV,1610,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH,CHESTNUT HILL,MA,02467,1,16,,,,706,706,706,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3328668,-71.1727583
173047,2102464326,2102464000,2102464000,2000,COMMONWEALTH AV,1611,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,980,980,980,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,N - No,42.3361277,-71.16926
173048,2102464328,2102464000,2102464000,2000,COMMONWEALTH AV,1612,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,16,,,,984,984,984,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173049,2102464330,2102464000,2102464000,2000,COMMONWEALTH AV,1701,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,"1,057",1057,1057,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173050,2102464332,2102464000,2102464000,2000,COMMONWEALTH AV,1702,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,708,708,708,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,M - Middle,1,G - Good,N - No,42.3361277,-71.16926
173051,2102464334,2102464000,2102464000,2000,COMMONWEALTH AV,1703,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,719,719,719,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,M - Middle,1,G - Good,N - No,42.3361277,-71.16926
173052,2102464336,2102464000,2102464000,2000,COMMONWEALTH AV,1704,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,"1,019",1019,1019,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,A - Rear Above,1,G - Good,Y - Yes,42.3361277,-71.16926
173053,2102464338,2102464000,2102464000,2000,COMMONWEALTH AV,1705,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,"1,013",1013,1013,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,Y - Yes,42.3361277,-71.16926
173054,2102464340,2102464000,2102464000,2000,COMMONWEALTH AV,1706,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,701,701,701,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173055,2102464342,2102464000,2102464000,2000,COMMONWEALTH AV,1707,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,829,829,829,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173056,2102464344,2102464000,2102464000,2000,COMMONWEALTH AV,1708,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,706,706,706,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173057,2102464346,2102464000,2102464000,2000,COMMONWEALTH AV,1709,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,"1,053",1053,1053,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,Y - Yes,42.3361277,-71.16926
173058,2102464348,2102464000,2102464000,2000,COMMONWEALTH AV,1710,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,706,706,706,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173059,2102464350,2102464000,2102464000,2000,COMMONWEALTH AV,1711,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,980,980,980,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,N - No,42.3361277,-71.16926
173060,2102464352,2102464000,2102464000,2000,COMMONWEALTH AV,1712,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,17,,,,984,984,984,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173061,2102464354,2102464000,2102464000,2000,COMMONWEALTH AV,1801,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,"1,057",1057,1057,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173062,2102464356,2102464000,2102464000,2000,COMMONWEALTH AV,1802,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,708,708,708,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,M - Middle,1,G - Good,N - No,42.3361277,-71.16926
173063,2102464358,2102464000,2102464000,2000,COMMONWEALTH AV,1803,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,719,719,719,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,M - Middle,1,G - Good,N - No,42.3361277,-71.16926
173064,2102464360,2102464000,2102464000,2000,COMMONWEALTH AV,1804,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,"1,019",1019,1019,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,A - Rear Above,1,G - Good,Y - Yes,42.3361277,-71.16926
173065,2102464362,2102464000,2102464000,2000,COMMONWEALTH AV,1805,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,"1,013",1013,1013,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,Y - Yes,42.3361277,-71.16926
173066,2102464364,2102464000,2102464000,2000,COMMONWEALTH AV,1806,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALT AVE,CHESTNUT HILL,MA,02467,1,18,,,,701,701,701,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173067,2102464366,2102464000,2102464000,2000,COMMONWEALTH AV,1807,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,829,829,829,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173068,2102464368,2102464000,2102464000,2000,COMMONWEALTH AV,1808,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,706,706,706,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,N - No,42.3361277,-71.16926
173069,2102464370,2102464000,2102464000,2000,COMMONWEALTH AV,1809,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,"1,053",1053,1053,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,C - Courtyard,1,G - Good,Y - Yes,42.3361277,-71.16926
173070,2102464372,2102464000,2102464000,2000,COMMONWEALTH AV,1810,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,706,706,706,0,"259,500",0,"259,500","$2,828.55 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,1,1,1,1,3,A - Average,S - Semi-Modern,S - Semi-Modern,,O - One Person,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,Y - Yes,42.3361277,-71.16926
173071,2102464374,2102464000,2102464000,2000,COMMONWEALTH AV,1811,BRIGHTON,02135,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,TRUSTEES OF BOSTON COLLEGE,,140 COMMONWEALTH AVE,CHESTNUT HILL,MA,02467,1,18,,,,980,980,980,0,"331,500",0,"331,500","$3,613.35 ",1985,,,F - Flat,C - Composition,N - Normal,B - Brick/Stone,A - Average,G - Good,A - Average,2,2,0,1,4,G - Good,S - Semi-Modern,S - Semi-Modern,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,F - Front/Street,1,G - Good,N - No,42.3361277,-71.16926
